TAZ,longitude_center,latitude_center,TAZ12_TEXT,ACRES,DU16,DU45,POP16,POP45,GQPOP16,GQPOP45,RPOP16,RPOP45,SFD16,SFD45,MFD16,MFD45,TOCDU16,TOCDU45,OCSDU16,OCSDU45,OCMDU16,OCMDU45,SEN16,SEN45,UEN16,UEN45,REM16,REM45,EMP2016,RE2016,SE2016,OTH2016,PSCH2016,EMP2045,RE2045,SE2045,OTH2045,PSCH2045,Total Daily Trips Through TAZ 2016,Total Daily Trips Through TAZ 2045,Trip Difference,TAZ Origin,Max_Time Difference Peak,Min_Time Difference Peak,Sum_Time Difference Peak,Max_Time Difference Uncongested,Min_Time Difference Uncongested,Sum_Time Difference Uncongested,Max_Difference - Driving Distance,Min_Difference - Driving Distance,Sum_Difference - Driving Distance,Max_Trip Difference,Min_Trip Difference,Sum_Trip Difference
615,-117.93334147,33.76331768,0615,160.99498,869,872,4118,4188,0,0,4118,4188,328,331,541,541,823,834,321,324,502,510,435,405,0,0,1923,1979,607,8,171,409,19,657,10,217,411,19,10233.1,10416.7,183.6,615,9.171109,-10.00375,-371.744124,2.853123,-6.562153,-272.909664999997,7.206017,-8.077518,104.106291000001,115.476802,-23.998935,91.6979250000001
1625,-117.70500134,33.56282428,1625,238.009384,1839,1839,4394,4455,0,0,4394,4455,330,330,1509,1509,1779,1797,329,328,1450,1469,542,506,0,0,2136,2193,828,56,334,413,25,958,77,350,506,25,15262.8,15445.9,183.1,1625,14.62903,-9.296802,8969.602345,3.620026,-7.844105,-269.396746000005,2.620232,-5.620618,-39.203863,28.506901,-38.396234,83.3071429999999
885,-118.02843837,33.73357191,0885,159.717692,76,78,204,213,0,0,204,213,5,5,71,73,71,74,5,5,66,69,2408,2243,0,0,97,102,1389,54,204,1013,118,1467,57,259,1033,118,5184.6,5367,182.4,885,12.8872,-8.405022,1447.480677,3.022167,-6.393105,-146.478149999999,10.312748,-6.016132,51.1831690000001,6.77085,-2.219208,96.484546
917,-118.04579875,33.71337412,0917,79.186871,832,834,1664,1691,0,0,1664,1691,157,157,675,677,808,819,157,157,651,662,0,0,0,0,1066,1096,287,3,98,186,0,318,3,127,188,0,5466.8,5648.9,182.099999999999,917,10.815821,-8.273461,534.833396,3.022171,-6.393097,-137.217149,9.299938,-6.016124,19.593658,7.798523,-2.550049,95.0040209999999
973,-117.97559585,33.67585277,0973,163.952349,632,636,1806,1842,23,23,1783,1819,632,635,0,1,623,628,623,627,0,1,486,462,0,0,895,925,439,76,194,149,20,488,84,232,152,20,7471.2,7650,178.8,973,8.688036,-11.778225,-1288.363217,3.022175,-6.3931,-181.982098,7.051134,-6.016132,-6.18895699999997,6.993182,-6.369246,93.266468
926,-117.97611337,33.71211766,0926,159.817661,521,539,1632,1699,8,8,1624,1691,446,453,75,86,516,535,443,451,73,84,626,600,0,0,803,846,1607,45,386,1149,27,1667,57,425,1158,27,9652.5,9830.9,178.4,926,10.795185,-8.71055999999999,358.273367999999,3.022174,-6.3931,-165.606782,7.051136,-6.016136,-20.784386,14.187224,-2.289573,94.2517819999999
933,-118.01912875,33.70384809,0933,189.607019,786,791,2241,2284,0,0,2241,2284,786,787,0,4,776,781,776,777,0,4,625,583,0,0,883,913,777,0,40,704,33,816,0,79,704,33,6799.9,6976.8,176.900000000001,933,9.113853,-9.38825600000001,-1129.349252,3.022171,-6.393101,-183.907751999999,8.428424,-6.016132,1.50430000000128e-02,20.306336,-5.022437,99.1723980000002
66,-117.89497285,33.91252567,0066,131.949166,540,601,1453,1574,0,0,1453,1574,348,348,192,253,512,573,336,336,176,237,0,0,0,0,762,834,786,120,332,334,0,822,124,361,337,0,7162.6,7339.3,176.7,66,12.987507,-8.110977,5454.87462499999,2.957108,-6.458161,-190.884579999998,5.242063,-6.016129,-0.285658000000003,12.102609,-39.2480030000002,91.5786019999999
64,-117.91170252,33.91391593,0064,152.90352,367,375,1181,1210,5,5,1176,1205,363,363,4,12,364,372,360,361,4,11,694,658,0,0,624,647,268,10,173,60,25,312,10,217,60,25,4204.5,4380.9,176.4,64,13.676281,-7.422211,5959.181025,2.82687,-6.588394,-394.366699999995,5.242064,-6.016132,58.666269,13.733924,-19.60924,90.938042
1153,-117.80050074,33.70848148,1153,106.655125,190,190,588,596,0,0,588,596,0,0,190,190,187,190,0,0,187,190,0,0,0,0,287,298,410,0,19,391,0,530,0,19,511,0,2304.6,2480.7,176.1,1153,4.171477,-13.783886,-3820.283234,2.966383,-6.448888,-250.724109000001,2.210221,-6.016134,129.742813999999,22.332184,-7.640548,91.2053879999999
995,-117.95172506,33.65946098,0995,121.949469,508,512,1299,1325,10,10,1289,1315,368,368,140,144,498,504,364,365,134,139,0,0,0,0,679,702,284,20,183,81,0,331,23,222,86,0,5419.8,5595.9,176.099999999999,995,6.580266,-12.6502,-2370.28924500001,3.022175,-6.3931,-177.192815,9.46151,-6.927729,-132.644837,18.986452,-11.692756,85.7941790000001
1334,-117.70463486,33.64519742,1334,148.478342,500,500,1205,1221,0,0,1205,1221,458,458,42,42,493,494,452,453,41,41,0,0,0,0,647,665,269,0,70,199,0,293,6,87,200,0,4295.2,4470.6,175.400000000001,1334,9.880201,-13.356443,1759.034365,3.022175,-6.46871,-115.645308,2.210213,-6.016131,-42.570953,16.835174,-24.687282,88.3102589999998
349,-117.93710778,33.82533397,0349,159.173696,1013,1052,3063,3160,11,11,3052,3149,527,527,486,525,966,1010,516,516,450,494,17,17,0,0,1468,1532,305,15,172,118,0,320,21,178,121,0,7707.9,7882.7,174.8,349,11.803621,-8.119641,2264.215849,2.995819,-6.41945200000001,-107.34441,7.31682,-6.016128,16.520039,95.625224,-27.618296,74.5531329999999
1046,-117.96931739,33.69044042,1046,82.796254,293,306,842,887,0,0,842,887,293,301,0,5,289,302,289,297,0,5,0,0,0,0,384,411,111,10,62,39,0,129,15,75,39,0,2795.5,2969.3,173.8,1046,9.219423,-11.246841,-871.387128999999,3.022174,-6.3931,-163.509895,7.051136,-6.016136,-6.89961100000003,9.71153,-2.631467,88.2740129999998
1660,-117.73249661,33.50572517,1660,278.38412,704,719,1309,1363,0,0,1309,1363,189,202,515,517,629,649,165,175,464,474,0,0,0,0,472,498,201,8,82,111,0,228,8,109,111,0,4545.1,4718.9,173.799999999999,1660,18.069797,-9.57329900000001,10327.323174,3.576865,-7.415287,-139.196659,3.879156,-8.116448,-49.175504,19.712829,-7.163261,91.77307
1542,-117.61322999,33.66110589,1542,758.496508,834,847,2378,2435,0,0,2378,2435,406,406,428,441,804,822,395,395,409,427,0,0,0,0,1315,1362,199,0,50,94,55,244,0,53,136,55,7251.8,7425,173.2,1542,11.304245,-11.752646,1985.07996899999,2.503466,-10.094763,-169.639346,2.210221,-7.334636,-116.616357,42.741009,-47.696785,84.177476
1277,-117.71642889,33.6471235,1277,64.637287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,13,9,440,0,573,13,9,551,0,1013.3,1186.4,173.1,1277,9.737055,-13.931839,1031.468359,3.022176,-7.19713,-123.34428,2.210215,-6.01613,-49.553523,10.386521,-1.447366,90.2305019999999
505,-118.0333415,33.82743905,0505,122.837475,531,537,1781,1824,11,11,1770,1813,475,481,56,56,519,531,469,477,50,54,22,22,0,0,738,770,237,7,129,101,0,271,13,146,112,0,4166.4,4338.7,172.3,505,15.293575,-8.914337,4532.013216,3.022168,-6.393097,-84.8275789999999,3.891775,-6.016132,-127.590766,11.500194,-17.836189,85.6931939999999
543,-117.98875506,33.80476376,0543,78.692006,13,14,44,49,0,0,44,49,13,14,0,0,13,14,13,14,0,0,0,0,0,0,16,18,1043,31,495,517,0,1120,38,545,537,0,4780.7,4952.7,172,543,13.156409,-9.254051,1857.763812,2.831128,-6.584141,-265.100810000001,3.891775,-6.704426,-85.5141659999993,9.099203,-7.941113,86.669753
533,-118.01542805,33.79201022,0533,160.376425,657,665,2189,2236,7,7,2182,2229,657,657,0,8,647,655,647,647,0,8,1008,955,0,0,920,952,325,28,151,101,45,362,29,182,106,45,6496.4,6667.6,171.200000000001,533,13.944243,-8.412834,3232.026175,2.87365,-6.541619,-231.328125,4.17066,-6.015865,-61.116105,12.906971,-11.943517,84.9626140000001
1011,-117.96395735,33.64057065,1011,54.438755,224,228,626,644,0,0,626,644,224,225,0,3,221,226,221,223,0,3,0,0,0,0,269,281,135,0,21,114,0,166,2,44,120,0,1887.2,2056.1,168.9,1011,4.048926,-14.603539,-4030.000008,1.954834,-7.460438,-1276.63017999998,9.285175,-5.500782,795.549232000001,11.222886,-16.635496,89.4522990000002
547,-117.99620166,33.79928221,0547,111.998459,689,713,2191,2265,32,32,2159,2233,310,310,379,403,671,700,305,303,366,397,0,0,0,0,1068,1118,500,112,140,248,0,552,127,157,268,0,7150.1,7318.5,168.4,547,14.13722,-9.173855,2256.862456,2.873646,-6.541622,-250.028660000001,3.891775,-6.459875,-145.892666000004,63.617047,-18.426349,89.516969
1157,-117.76494333,33.70321812,1157,279.223104,1306,1306,4170,4227,39,39,4131,4188,1114,1114,192,192,1280,1288,1091,1098,189,190,697,667,0,0,1949,2003,473,16,257,170,30,500,23,270,177,30,13456.8,13625.1,168.300000000001,1157,6.234782,-18.751568,-233.527285999999,3.022177,-9.082347,-240.576735,2.21022,-6.016134,-133.04217,64.735219,-69.113276,67.5877799999999
1454,-117.70605483,33.59715325,1454,155.358363,1336,1336,1768,1793,0,0,1768,1793,126,126,1210,1210,1187,1200,122,122,1065,1078,0,0,0,0,427,440,136,0,22,114,0,171,0,50,121,0,4640.8,4809.1,168.3,1454,13.091331,-10.330331,6680.470527,3.022175,-7.472794,-135.302567,2.210217,-6.01613,-53.897631,10.562371,-12.193772,86.1064680000001
1240,-117.76009957,33.66258592,1240,117.991921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,351,131,1326,0,2216,351,118,1747,0,8242.3,8410.3,168,1240,6.435679,-18.695144,-2525.099708,3.022176,-8.163841,-159.589387,2.210217,-6.18454,-76.9773980000001,37.530698,-51.763672,84.656845
1573,-117.62991043,33.59360124,1573,359.946269,830,830,1991,2018,0,0,1991,2018,140,140,690,690,789,798,136,136,653,662,0,0,0,0,1213,1242,34,4,0,30,0,49,5,7,37,0,5836.5,6003.4,166.9,1573,18.552439,-11.036014,14123.044088,2.503462,-10.094767,-134.363492,3.302517,-5.221697,-27.461032,32.25034,-23.777806,83.2725259999999
1166,-117.7465734,33.69486684,1166,314.009783,2477,2509,6025,6177,0,0,6025,6177,423,423,2054,2086,2333,2390,408,410,1925,1980,0,0,0,0,3148,3274,1244,254,494,496,0,1279,278,504,497,0,24494.3,24659.1,164.799999999999,1166,6.632048,-19.016587,-392.068473000001,3.022179,-9.915809,-402.210874000001,2.210219,-6.584306,-83.32519,415.117232,-288.898978,-63.3862059999999
1194,-117.830903,33.68164211,1194,73.314449,823,823,1902,1929,0,0,1902,1929,0,0,823,823,779,789,0,0,779,789,0,0,0,0,972,999,122,0,29,93,0,140,1,42,97,0,5136,5299.1,163.1,1194,4.031255,-13.782959,-5021.73747800001,3.022179,-6.393093,-126.300626,2.210218,-6.016134,-51.574938,15.111724,-15.171976,81.4946760000001
1389,-117.94075485,33.62203922,1389,102.020312,944,995,1599,1697,22,22,1577,1675,201,218,743,777,695,737,141,152,554,585,0,0,0,0,835,897,201,0,59,142,0,213,4,59,150,0,5209.1,5371.9,162.799999999999,1389,3.278509,-15.373962,-5617.827625,3.022174,-6.3931,-131.361148,6.368693,-7.450084,-118.766699,20.144293,-40.122209,83.2049759999998
1109,-117.81219351,33.74284177,1109,88.095212,286,286,821,832,87,87,734,745,176,176,110,110,272,274,169,169,103,105,10,10,0,0,349,356,893,162,594,137,0,981,169,664,148,0,8999.1,9161.6,162.5,1109,4.119182,-12.194466,-3288.261596,3.022181,-6.393095,-105.679968,2.210224,-6.016132,-63.042516,23.834505,-17.136068,78.1575680000001
1033,-117.94134585,33.70564535,1033,164.478904,705,720,2187,2260,12,12,2175,2248,518,525,187,195,693,710,511,519,182,191,734,687,0,0,1208,1267,302,0,171,101,30,334,0,200,104,30,7231.9,7394.3,162.400000000001,1033,8.367686,-12.098579,-1652.164925,3.022179,-6.393097,-163.402695,7.061182,-6.016133,40.5352390000003,16.473856,-6.972595,85.916134
1003,-117.99389386,33.65123992,1003,54.525959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,0,38,3,35,0,0,5806.6,5968.1,161.5,1003,4.948881,-14.256058,-3088.352383,2.151935,-7.263333,-964.826241999994,9.09817,-7.17377,-861.190806000007,38.018591,-222.877851,-30.880075
215,-118.01960053,33.86820525,0215,450.989907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5630,165,273,5192,0,5993,179,333,5481,0,7846.7,8007.8,161.1,215,13.973339,-7.313149,5039.056627,3.022168,-6.393097,-56.936708,1.776963,-6.016129,-12.006586,35.936256,-6.462412,87.3017939999998
722,-117.85000726,33.75696758,0722,209.269469,752,754,3158,3209,19,19,3139,3190,524,526,228,228,729,737,513,517,216,220,0,0,0,0,1593,1638,880,193,414,273,0,980,195,505,280,0,13180.5,13339.8,159.299999999999,722,6.229418,-11.87912,-2611.975052,3.022179,-6.393093,-88.8423239999999,2.703434,-6.016132,-7.51479399999999,46.362337,-42.247255,82.338616
1078,-117.94225831,33.65874992,1078,594.290621,1356,1363,3743,3809,36,36,3707,3773,590,590,766,773,1325,1343,590,590,735,753,2028,1913,0,0,2178,2245,426,0,85,237,104,445,1,102,238,104,11597.9,11754.7,156.800000000001,1078,3.975716,-14.676758,-5502.080343,3.022175,-6.3931,-287.7752,2.210214,-7.842493,-66.7615290000001,17.431188,-26.045656,67.6733929999999
780,-117.91337339,33.72033194,0780,349.880517,0,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2622,2490,0,0,5,5,4841,65,1146,3515,115,5002,65,1265,3557,115,16697.8,16852.5,154.700000000001,780,6.63112,-10.763908,-3426.606955,3.022175,-6.393101,-182.572366,3.42639,-6.016132,122.989879,21.52319,-6.403071,80.2417049999999
39,-117.80900796,33.93600208,0039,1927.230714,153,215,443,618,0,0,443,618,137,194,16,21,152,213,137,193,15,20,0,0,0,0,217,311,162,0,51,111,0,162,0,51,111,0,825.9,979.3,153.4,39,22.628464,-2.102485,22009.934246,3.022167,-6.393097,-100.345332,2.251065,-9.541159,-22.972574,8.679483,-2.720843,78.2251059999999
27,-117.95498143,33.92106514,0027,153.588867,1428,1434,3750,3816,5,5,3745,3811,288,288,1140,1146,1361,1379,269,270,1092,1109,0,0,0,0,1984,2044,197,0,63,134,0,214,0,79,135,0,7874.3,8027.7,153.4,27,14.622509,-6.10026500000001,6777.331604,2.515847,-6.899418,-728.412767999992,9.769327,-6.01614,308.0338,49.02701,-22.496515,70.5621560000004
494,-117.83763011,33.7781656,0494,89.8564,591,591,1534,1556,0,0,1534,1556,85,85,506,506,575,581,83,83,492,498,0,0,0,0,889,911,288,4,207,77,0,329,4,239,86,0,5697.9,5851.1,153.200000000001,494,6.016037,-12.114311,-2735.197511,3.022179,-6.393097,-83.359564,1.776964,-6.016132,-23.699023,26.152535,-10.448279,76.3011610000001
106,-117.90940816,33.87760212,0106,85.559016,292,293,850,864,7,7,843,857,292,293,0,0,290,292,290,292,0,0,476,450,0,0,441,454,604,0,481,101,22,673,0,543,108,22,5775.5,5927.2,151.7,106,10.26265,-8.692806,1889.600786,3.022171,-6.393097,-60.286693,4.255026,-6.016125,3.667854,17.796606,-16.370567,69.1125890000001
1304,-117.65263564,33.68235245,1304,455.29453,1742,1742,5288,5362,0,0,5288,5362,1192,1192,550,550,1667,1677,1155,1155,512,522,13,13,0,0,2833,2907,988,0,5,983,0,1036,0,51,985,0,15960.9,16112.4,151.5,1304,11.050607,-12.02997,1140.909564,2.503468,-10.094767,-309.803663,2.210217,-7.631424,-279.405361,300.626755,-250.515048,74.3200789999999
1270,-117.83300395,33.64968742,1270,37.998434,381,381,935,947,0,0,935,947,0,0,381,381,375,378,0,0,375,378,0,0,0,0,270,277,385,184,148,53,0,436,204,170,62,0,5091.3,5242.7,151.4,1270,3.181068,-17.845676,-5071.48939699999,3.022179,-7.404608,-157.799178,2.311686,-6.016135,-65.773403,18.739076,-21.467233,69.434627
273,-117.91544996,33.85669601,0273,124.274592,1,1,2,2,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,2,2,1967,669,171,1127,0,2067,744,187,1136,0,10860.4,11011.8,151.4,273,10.491574,-8.463882,1640.110932,3.022171,-6.3931,-63.054027,2.251064,-6.016132,-5.17835899999999,149.7193,-53.1764439999999,46.8346550000001
79,-117.87881482,33.89982496,0079,195.808995,1274,1276,2923,2969,8,8,2915,2961,401,403,873,873,1194,1206,391,393,803,813,0,0,0,0,1879,1933,441,36,65,340,0,451,36,75,340,0,8333.3,8484,150.700000000001,79,11.266144,-10.228714,3073.67227,3.022171,-6.393097,-69.4678660000001,3.435681,-6.016125,-2.76021299999999,31.281149,-17.36447,68.0691050000001
693,-117.98488652,33.73410165,0693,145.038356,546,552,1710,1748,0,0,1710,1748,387,389,159,163,531,540,377,380,154,160,571,535,0,0,800,829,341,40,127,145,29,391,54,149,159,29,5754,5904.6,150.6,693,12.230194,-8.658664,1180.900327,3.022175,-6.3931,-178.443525,7.487099,-6.016133,45.96038,8.77333499999999,-2.167358,77.285466
636,-118.082669,33.78990973,0636,472.714279,1382,1381,4003,4056,0,0,4003,4056,1382,1381,0,0,1355,1360,1355,1360,0,0,2035,1922,0,0,1912,1957,326,0,104,124,98,384,3,156,127,98,8004.4,8154.5,150.1,636,17.559025,-6.41323,7379.937424,3.022167,-6.393097,-149.039989,3.891766,-8.351396,-85.7950169999998,33.28614,-29.938957,79.5252469999998
1035,-117.96519861,33.7051316,1035,78.551673,471,482,1166,1216,0,0,1166,1216,260,269,211,213,464,477,258,267,206,210,0,0,0,0,449,476,103,5,0,98,0,124,10,13,101,0,3003.5,3153.1,149.6,1035,10.132592,-10.333671,-90.9925669999983,3.022179,-6.393097,-154.091869,7.03969,-6.016132,-6.09159200000001,10.57786,-2.319538,76.6874259999999
612,-117.96911637,33.76306488,0612,121.852281,306,306,1403,1426,104,109,1299,1317,204,204,102,102,297,298,199,199,98,99,0,0,0,0,722,744,355,115,214,26,0,409,118,264,27,0,5677.1,5826.2,149.099999999999,612,11.265863,-9.011451,1134.45405,2.853115,-6.562157,-241.905527999997,8.366477,-6.015881,43.388656000001,35.353449,-5.498583,75.0524810000001
1119,-117.8092243,33.73405424,1119,156.499287,1150,1176,3006,3136,6,6,3000,3130,185,211,965,965,1109,1149,181,209,928,940,1330,1253,0,0,1553,1641,722,43,458,160,61,775,52,487,175,61,12410.1,12558.5,148.4,1119,3.225505,-12.271368,-2810.50155,3.022179,-6.393093,-124.68308,2.269682,-6.016133,-61.944927,63.488993,-68.627847,40.0734219999999
897,-118.01113748,33.72642274,0897,161.765363,593,596,1659,1691,0,0,1659,1691,593,595,0,1,584,588,584,587,0,1,438,411,0,0,745,768,280,17,172,65,26,315,32,184,73,26,5646.3,5793.7,147.4,897,12.819971,-8.41349799999999,1497.457295,3.022175,-6.39310099999999,-136.126462,8.601997,-6.016133,50.3366230000001,23.620945,-2.755375,73.249602
847,-117.5888098,33.74737644,0847,6639.631249,332,332,645,655,0,0,645,655,332,332,0,0,305,332,305,332,0,0,0,0,0,0,434,446,164,0,29,135,0,183,0,41,142,0,2309,2456.3,147.3,847,-1.715257,-18.528515,-15138.224726,2.393375,-10.204864,-2305.66693399997,3.108852,-8.036997,-1445.424902,7.771986,-27.347019,64.2328630000001
1326,-117.66829997,33.65810537,1326,130.530764,1165,1165,3178,3221,0,0,3178,3221,103,103,1062,1062,1062,1077,103,103,959,974,0,0,0,0,1733,1781,178,32,64,82,0,190,32,76,82,0,8878.1,9024.7,146.6,1326,10.401461,-11.839588,2333.667696,2.503468,-8.301206,-112.154659,2.210215,-7.929106,-129.073931,270.936965,-156.553864,62.286011
630,-118.07858709,33.79830736,0630,330.546776,1099,1100,2894,2937,0,0,2894,2937,949,950,150,150,1073,1075,929,930,144,145,658,622,0,0,1385,1420,645,59,345,207,34,706,90,368,214,34,7255.3,7401.6,146.3,630,17.645313,-6.326943,7483.60179800001,3.022164,-6.393101,-145.88018,3.891766,-8.273175,-80.6588909999998,65.231881,-28.067944,59.782537
1470,-117.71521849,33.58281094,1470,213.340664,1011,1011,2516,2550,0,0,2516,2550,174,174,837,837,969,978,174,174,795,804,1055,991,0,0,1398,1434,171,0,21,104,46,185,0,34,105,46,7521.9,7667.8,145.900000000001,1470,13.121685,-10.918331,6909.87272399999,2.887501,-7.640518,-334.591163999996,2.236999,-6.852913,-78.7263199999999,9.903653,-28.981301,70.8335369999998
37,-117.83618884,33.93445615,0037,1395.831271,664,664,2226,2257,0,0,2226,2257,605,605,59,59,651,651,594,594,57,57,0,0,0,0,1129,1158,503,0,150,353,0,545,2,178,365,0,6328.2,6473.3,145.1,37,7.976826,-15.011025,-438.714731000001,3.022171,-6.393093,-101.142319,2.251064,-9.541145,-22.972474,43.284261,-23.324503,68.9289250000001
1012,-117.95977585,33.63734394,1012,195.105715,152,154,419,431,0,0,419,431,152,152,0,2,152,154,152,152,0,2,0,0,0,0,215,223,44,0,29,15,0,117,0,41,76,0,1354.2,1498.7,144.5,1012,4.202822,-14.449646,-3810.782282,2.006584,-7.408688,-1211.840048,8.852522,-5.500782,790.183007,7.658979,-11.702211,75.681204
386,-117.94577593,33.80870373,0386,81.373666,328,354,1009,1088,6,6,1003,1082,208,216,120,138,321,347,206,214,115,133,626,586,0,0,556,608,296,20,164,81,31,305,23,167,84,31,4195.1,4339.3,144.2,386,10.903876,-9.000805,1437.031928,2.755688,-6.659584,-353.369540000003,5.712992,-6.016133,-29.850198,21.67186,-21.739208,69.1918380000001
1279,-117.78156244,33.63741714,1279,822.350331,248,271,747,828,0,0,747,828,248,271,0,0,226,252,226,252,0,0,0,0,0,0,365,413,85,14,36,35,0,91,15,36,40,0,2629,2772.7,143.7,1279,4.141423,-18.977433,-4012.368612,3.022177,-8.163845,-151.243753,2.210215,-6.184536,-75.697988,12.253578,-7.043517,72.1010810000001
211,-117.99981261,33.88462451,0211,94.905268,302,302,948,953,0,0,948,953,180,180,122,122,295,296,178,178,117,118,0,0,0,0,277,281,681,118,155,408,0,751,147,190,414,0,3351.6,3495.1,143.5,211,16.953113,-4.333381,9348.66004100003,3.022164,-6.393101,-62.4474549999999,8.918621,-6.269777,16.397224,16.551837,-14.433333,71.1943789999999
1700,-117.68791665,33.47167021,1700,159.055682,536,538,1124,1143,0,0,1124,1143,399,401,137,137,493,498,369,373,124,125,664,651,0,0,511,526,410,113,205,69,23,446,122,227,74,23,6736.5,6879.8,143.3,1700,19.833039,-9.287666,14163.802759,2.096342,-7.415283,-138.483942,8.604952,-5.620613,-18.422307,21.736676,-26.203663,58.875148
1335,-117.67860863,33.64331499,1335,233.551917,1212,1212,3105,3151,142,147,2963,3004,340,340,872,872,1157,1168,331,331,826,837,0,0,0,0,1551,1593,346,57,90,199,0,369,57,102,210,0,9844.1,9987.2,143.1,1335,10.539011,-11.256893,2618.339428,2.503467,-7.131268,-85.2113449999999,2.452343,-8.000311,-42.397436,108.5215,-75.159493,61.5482079999999
1722,-117.58357593,33.46991196,1722,601.708396,1186,1194,3709,3780,0,0,3709,3780,618,618,568,576,1139,1157,596,597,543,560,0,0,0,0,1486,1534,400,11,148,241,0,435,11,177,247,0,11227.4,11370.3,142.9,1722,16.80423,-13.736942,12468.471561,2.750105,-9.646031,-235.818315,3.879158,-5.62061300000001,-70.258805,277.526329,-89.684083,26.4020709999997
467,-117.82539804,33.79701754,0467,339.144093,1635,1635,5299,5372,0,0,5299,5372,1019,1019,616,616,1602,1611,1005,1008,597,603,554,523,0,0,2475,2543,339,0,101,210,28,385,0,135,222,28,13576,13717.3,141.299999999999,467,6.866917,-15.674759,-2985.391398,3.022174,-6.3931,-203.198468,1.776964,-6.822308,-101.82743,156.819682,-62.440938,41.6645539999999
1675,-117.67678496,33.5033257,1675,739.406165,942,977,2735,2867,0,0,2735,2867,719,747,223,230,912,950,695,724,217,226,2392,2392,0,0,1326,1408,765,0,116,649,0,765,0,116,649,0,10133.9,10274.7,140.800000000001,1675,17.673076,-10.136973,12779.311658,2.035251,-7.476376,-235.307486000003,8.139618,-5.620613,13.498667,54.998364,-51.546334,54.6632629999999
1436,-117.83116486,33.58070324,1436,126.336153,54,70,165,215,0,0,165,215,54,70,0,0,46,64,46,64,0,0,0,0,0,0,80,106,8,0,0,8,0,8,0,0,8,0,463.2,603.7,140.5,1436,4.834549,-17.843368,-3597.504453,2.09634,-7.512097,-148.915494,4.975731,-3.567659,-14.421568,4.070761,-0.089761,70.0726769999999
